time,S,I,R
29.190313363379,345,305,350
29.19749774607005,344,306,350
29.20942828538113,343,307,350
29.23257614714981,343,306,351
29.232582734555955,342,307,351
29.234663685763394,341,308,351
29.242677338806722,340,309,351
29.277965008030886,340,308,352
29.29463277499884,339,309,352
29.30471739156993,339,308,353
29.30634870468936,338,309,353
29.307551255013802,337,310,353
29.32367706414283,337,309,354
29.324290059708005,336,310,354
29.33436773339891,335,311,354
29.337672788859084,334,312,354
29.372684974358062,333,313,354
29.382362436231727,332,314,354
29.414378401938624,331,315,354
29.418891147824066,331,314,355
29.435179106247237,331,313,356
29.445602733596186,330,314,356
29.45208821615879,330,313,357
29.45370770852198,329,314,357
29.45450778807628,328,315,357
29.469252241076003,327,316,357
29.48428345349725,326,317,357
29.4882883330795,325,318,357
29.494274777083227,324,319,357
29.514536437302358,323,320,357
29.529216965494285,322,321,357
29.531355846710852,321,322,357
29.578357866305947,320,323,357
29.580666107014924,319,324,357
29.60835149293303,318,325,357
29.650109344979047,317,326,357
29.651541840583604,317,325,358
29.679286233517093,317,324,359
29.681889624448374,316,325,359
29.697253200353586,315,326,359
29.705711749154652,315,325,360
29.720952339339235,315,324,361
29.744362309402593,314,325,361
29.75003995180339,314,324,362
29.76239536420288,313,325,362
29.764163016838882,312,326,362
29.778555019226072,312,325,363
29.78395606882242,312,324,364
29.793734134732993,311,325,364
29.794526513268828,311,324,365
29.851587655100488,310,325,365
29.85181400457302,309,326,365
29.887791012705623,308,327,365
29.919006519238312,308,326,366
29.92882434459301,307,327,366
29.935217211380593,306,328,366
29.95118276296921,306,327,367
29.990479095261325,306,326,368
29.99296295083408,305,327,368
29.996827127051507,305,326,369
30.007309026521764,304,327,369
30.008353255480184,303,328,369
30.0103665177756,303,327,370
30.016101730019813,302,328,370
30.025898453520174,302,327,371
30.037490157819477,302,326,372
30.103402737513655,302,325,373
30.117575629556416,302,324,374
30.12203429176252,301,325,374
30.143242592739902,301,324,375
30.156112644706443,300,325,375
30.158328674438707,299,326,375
30.171272682655403,298,327,375
30.22002126235233,297,328,375
30.244137802233798,297,327,376
30.296755201050686,297,326,377
30.30136458161353,296,327,377
30.31107736910004,296,326,378
30.31798493369413,296,325,379
30.345268805245095,296,324,380
30.34650693592495,295,325,380
30.359588331383364,295,324,381
30.40450707961731,295,323,382
30.407801899854757,295,322,383
30.412182645602783,294,323,383
30.421275740545738,294,322,384
30.45602065267475,293,323,384
30.510168829233844,292,324,384
30.51400441554956,291,325,384
30.528339710299488,291,324,385
30.5546056565181,291,323,386
30.572882736726257,291,322,387
30.582225881327865,291,321,388
30.59225594712333,290,322,388
30.595765010786703,290,321,389
30.612923897609807,290,320,390
30.617826139379332,290,319,391
30.63215143537549,289,320,391
30.67010562409591,288,321,391
30.683936413384494,288,320,392
30.705826809607334,287,321,392
30.709213946333513,286,322,392
30.714985532022624,286,321,393
30.723193691284255,286,320,394
30.756573413594253,286,319,395
30.79122356637018,286,318,396
30.80176276091368,286,317,397
30.844948538119905,285,318,397
30.850379788855935,285,317,398
30.8878097394692,285,316,399
30.897763049457172,284,317,399
30.92035843840018,283,318,399
30.922599309390794,282,319,399
30.925089397862266,282,318,400
30.942061751912245,282,317,401
30.997180950660717,281,318,401
31.031855601958874,281,317,402
31.075397549972724,281,316,403
31.084420478147322,281,315,404
31.101821923896008,280,316,404
31.119186120521388,280,315,405
31.14352542704436,279,316,405
31.16641913024414,279,315,406
31.178892043359422,279,314,407
31.200330208547307,278,315,407
31.204635528035116,278,314,408
31.20537900330939,278,313,409
31.27813196009358,277,314,409
31.29453848596323,276,315,409
31.388129114167338,275,316,409
31.4287909293692,275,315,410
31.444860905619656,274,316,410
31.45697493234014,274,315,411
31.480831099700243,274,314,412
31.525501073727526,274,313,413
31.556048767999737,274,312,414
31.565352552956984,273,313,414
31.576278604478496,273,312,415
31.599651232004277,273,311,416
31.629546616656768,272,312,416
31.66129937785405,271,313,416
31.69068460060959,271,312,417
31.749315419923608,270,313,417
31.75017689786419,270,312,418
31.76340183366145,269,313,418
31.791143187851315,269,312,419
31.794609691648642,269,311,420
31.83449320672937,269,310,421
31.841290742387784,268,311,421
31.842367536908583,268,310,422
31.852709970202127,268,309,423
31.87236945830794,268,308,424
31.888607318235188,268,307,425
31.90695105705974,267,308,425
31.92633566698158,267,307,426
31.935784692563537,266,308,426
31.94468222176254,266,307,427
31.999482007198818,265,308,427
32.02428315847196,264,309,427
32.02864796375131,263,310,427
32.033914274157034,262,311,427
32.04629615394438,262,310,428
32.089663881310514,262,309,429
32.092746189297564,262,308,430
32.11848446444836,261,309,430
32.13701896644934,261,308,431
32.13723539415905,261,307,432
32.13729909512995,260,308,432
32.14193274596899,259,309,432
32.151530261764144,259,308,433
32.153152860161235,259,307,434
32.18521001271508,258,308,434
32.18745868062703,258,307,435
32.19787478650034,258,306,436
32.23900290346905,257,307,436
32.2574836583077,257,306,437
32.25960298128227,257,305,438
32.29995951324883,256,306,438
32.32911988387333,255,307,438
32.3322600957802,255,306,439
32.33681127604523,254,307,439
32.39265588058184,253,308,439
32.46054780466513,252,309,439
32.48278250063816,251,310,439
32.484669939876056,250,311,439
32.50353226139245,249,312,439
32.55599684208875,249,311,440
32.56272994109687,249,310,441
32.592478692269964,248,311,441
32.59288743275568,247,312,441
32.600455569316495,246,313,441
32.63815342939657,245,314,441
32.64080148413294,245,313,442
32.685158681233624,245,312,443
32.70022498560507,245,311,444
32.74100644450475,245,310,445
32.930573343098715,245,309,446
32.94919779400379,244,310,446
32.955312503106384,244,309,447
32.9589037009781,244,308,448
32.96866343541423,243,309,448
32.97997667937508,242,310,448
33.0009834006568,242,309,449
33.07975623474802,241,310,449
33.084073354274246,240,311,449
33.10246395628181,240,310,450
33.11507667365424,239,311,450
33.13392619204118,239,310,451
33.136082258839586,238,311,451
33.145092365046054,237,312,451
33.187063559204354,237,311,452
33.18787553379923,237,310,453
33.208241285908755,236,311,453
33.22883400071726,235,312,453
33.322726755275994,234,313,453
33.347191989215766,234,312,454
33.35054835105732,233,313,454
33.35983536401249,232,314,454
33.36124070717772,231,315,454
33.390057427886134,230,316,454
33.458841568334606,229,317,454
33.46258091837619,228,318,454
33.46610453600755,227,319,454
33.49409172444721,226,320,454
33.49673362855977,225,321,454
33.52464970867332,224,322,454
33.52621099772015,224,321,455
33.613834525681426,223,322,455
33.62493320379771,223,321,456
33.64913984173617,222,322,456
33.68591373814275,222,321,457
33.76007368148552,222,320,458
33.760578985038656,222,319,459
33.7610428176524,221,320,459
33.76542522695959,220,321,459
33.77539319791033,219,322,459
33.8090558592396,219,321,460
33.836337856040835,218,322,460
33.8608606474652,218,321,461
33.86269401707275,218,320,462
33.86862697908915,217,321,462
33.875659681615396,217,320,463
33.88313898033286,216,321,463
33.8923062403655,216,320,464
33.911037709623024,215,321,464
33.96064870082556,215,320,465
33.969004427380966,214,321,465
33.97372743421265,214,320,466
33.97384355698535,214,319,467
33.990641082281016,214,318,468
34.01373964922056,213,319,468
34.03412453639379,213,318,469
34.06584715799242,213,317,470
34.07843531528605,213,316,471
34.094163255394506,212,317,471
34.1331034085533,211,318,471
34.155212002565754,211,317,472
34.17528484134398,211,316,473
34.17588680358912,211,315,474
34.177959571723434,211,314,475
34.17846573208089,211,313,476
34.191318584025844,211,312,477
34.19180298352891,210,313,477
34.207028773951215,209,314,477
34.21556976669421,209,313,478
34.221663288201775,209,312,479
34.23563359004547,208,313,479
34.253549555794045,208,312,480
34.27104102192421,207,313,480
34.298401222641246,207,312,481
34.31805695188866,207,311,482
34.319695735583565,207,310,483
34.336904564750235,207,309,484
34.336960007803214,207,308,485
34.358881011961586,207,307,486
34.427783892393826,206,308,486
34.47653468512033,206,307,487
34.47811418921546,206,306,488
34.48705705425781,206,305,489
34.51516657344764,205,306,489
34.5268437150116,205,305,490
34.53016954067778,204,306,490
34.534845196175844,203,307,490
34.53845065316304,203,306,491
34.61807102681425,203,305,492
34.63494677643492,203,304,493
34.663022378297676,203,303,494
34.73332130689173,203,302,495
34.74577747080528,202,303,495
34.75436923555451,201,304,495
34.75648533915019,200,305,495
34.76336540013549,199,306,495
34.78392771631095,198,307,495
34.796754884673426,197,308,495
34.797446506689504,197,307,496
34.84259902130551,197,306,497
34.86981620773659,196,307,497
34.87441684925333,195,308,497
34.87809277260993,194,309,497
34.89392614370072,193,310,497
34.90246592823874,193,309,498
34.91805297724554,192,310,498
34.94219417144556,192,309,499
34.954941842446694,192,308,500
34.957152880619766,191,309,500
34.95860050388744,191,308,501
34.96415319516705,191,307,502
34.96688236262862,191,306,503
34.968868718449485,191,305,504
34.995357762893214,191,304,505
35.03094017435622,191,303,506
35.03329335121154,191,302,507
35.053052018055986,190,303,507
35.0757262788826,189,304,507
35.09629810607206,189,303,508
35.11492607311994,189,302,509
35.16153046469345,188,303,509
35.16494693944089,188,302,510
35.21127795349012,188,301,511
35.22438429525568,187,302,511
35.22761991220894,186,303,511
35.24215331276988,186,302,512
35.24755810683736,186,301,513
35.254779302828794,185,302,513
35.25694295671206,185,301,514
35.27365689530989,185,300,515
35.294855999965286,185,299,516
35.30096690647168,185,298,517
35.32474808359007,185,297,518
35.4025470146848,185,296,519
35.43427379759219,185,295,520
35.439295874531894,185,294,521
35.46017749694642,185,293,522
35.5100122271568,185,292,523
35.54280226583873,184,293,523
35.569911938199844,183,294,523
35.573121287940054,183,293,524
35.57570424467325,183,292,525
35.57672317472933,183,291,526
35.581559475137446,183,290,527
35.64310446943302,183,289,528
35.650174006398046,183,288,529
35.68155525881118,183,287,530
35.682357527820336,183,286,531
35.705231350801235,183,285,532
35.74148310868665,182,286,532
35.76122113206509,182,285,533
35.79172704506754,182,284,534
35.808668112889166,182,283,535
35.84523268115454,182,282,536
35.86072731097009,181,283,536
35.861957614104504,181,282,537
35.8883221798673,180,283,537
35.89536042941454,179,284,537
35.921993476463975,178,285,537
35.95546389352044,177,286,537
35.97021078456421,177,285,538
36.02109447978429,176,286,538
36.02267380227388,176,285,539
36.04705669965842,176,284,540
36.0529967883026,175,285,540
36.061628711486414,175,284,541
36.10741054018644,175,283,542
36.119745815062934,175,282,543
36.14011858715846,175,281,544
36.150737641574004,174,282,544
36.152184440709725,173,283,544
36.15561523725327,172,284,544
36.15903553990251,171,285,544
36.16887830454493,171,284,545
36.173897953995,171,283,546
36.231928800119505,171,282,547
36.27195154193057,171,281,548
36.33817854846574,170,282,548
36.34007750067764,170,281,549
36.37439874273598,170,280,550
36.38469640563113,169,281,550
36.40801751470708,169,280,551
36.41245941608918,169,279,552
36.500491123761684,169,278,553
36.50351288476478,169,277,554
36.5280889683505,169,276,555
36.56774448456264,169,275,556
36.60953464922037,168,276,556
36.623740158105825,168,275,557
36.6466387804977,167,276,557
36.67467825371152,167,275,558
36.71541515996789,166,276,558
36.7304209121945,166,275,559
36.75563524701695,166,274,560
36.76982573716967,166,273,561
36.8052782874032,166,272,562
36.81517731941499,165,273,562
36.81804887837,165,272,563
36.82773025112604,164,273,563
36.84795729687757,163,274,563
36.848075518976216,163,273,564
36.862373392590754,162,274,564
36.8697626348012,161,275,564
36.875919953606015,161,274,565
36.88129637043138,160,275,565
36.88347815681428,159,276,565
36.88675097458571,159,275,566
36.92159462104533,159,274,567
36.941126150682024,158,275,567
36.94403506980056,158,274,568
36.948982856824706,157,275,568
36.96792166609618,157,274,569
36.98366249120819,156,275,569
36.99033373085031,155,276,569
37.006412286049006,154,277,569
37.01270053588785,154,276,570
37.01624946859836,153,277,570
37.11015072829814,152,278,570
37.14049121947324,151,279,570
37.150307937252336,150,280,570
37.15683335137261,150,279,571
37.19857899693646,150,278,572
37.20609904379496,149,279,572
37.22689911299432,149,278,573
37.247644368068585,149,277,574
37.250383525821825,149,276,575
37.315515012682695,148,277,575
37.39540526872291,147,278,575
37.42763693380889,146,279,575
37.45494560149881,146,278,576
37.461485461841136,146,277,577
37.463078970842034,146,276,578
37.48582432845452,146,275,579
37.53169236815117,146,274,580
37.539285535221836,146,273,581
37.53939732761752,146,272,582
37.575792907704276,145,273,582
37.582784563209316,145,272,583
37.635335402802134,145,271,584
37.64826115453324,144,272,584
37.676703324313706,144,271,585
37.680659671683365,144,270,586
37.70789500794389,144,269,587
37.72897432155672,144,268,588
37.77784525418508,144,267,589
37.77880051718128,144,266,590
37.816377709966545,143,267,590
37.829045099787415,142,268,590
37.88917721492637,142,267,591
37.91817366397126,142,266,592
37.924376141953616,142,265,593
37.92478027029858,142,264,594
37.93345187907898,142,263,595
37.967432099826816,142,262,596
38.02219138143648,142,261,597
38.057517874682986,141,262,597
38.05797093461177,140,263,597
38.09667588741494,140,262,598
38.23777834529677,139,263,598
38.24219599491274,138,264,598
38.24511895680847,137,265,598
38.26409096304036,137,264,599
38.27457878834965,136,265,599
38.28741014487257,136,264,600
38.290828763732534,135,265,600
38.31990459528369,134,266,600
38.324870205214204,134,265,601
38.32881715814172,134,264,602
38.33958926257463,134,263,603
38.36001618099953,134,262,604
38.3635481800034,134,261,605
38.45411054103147,134,260,606
38.49758032821433,134,259,607
38.51334522378922,134,258,608
38.584674139136574,134,257,609
38.59097929516242,134,256,610
38.5960822928466,134,255,611
38.604843802609025,134,254,612
38.655027922459695,133,255,612
38.65575639839095,133,254,613
38.6843719794381,132,255,613
38.69542647210641,131,256,613
38.726837464477406,131,255,614
38.74115585113998,131,254,615
38.803402165883895,131,253,616
38.8231474128407,130,254,616
38.83844445280935,130,253,617
38.85157253723285,129,254,617
38.86069007802964,129,253,618
38.92228510087927,129,252,619
38.99521731795771,129,251,620
39.01229315434142,129,250,621
39.03566826594728,128,251,621
39.03693206499273,128,250,622
39.041633209853075,127,251,622
39.04610774244283,126,252,622
39.05192480935215,126,251,623
39.09848717436034,126,250,624
39.13070861398892,126,249,625
39.138308566460886,126,248,626
39.156002432794565,125,249,626
39.18449613396599,124,250,626
39.20386218584257,123,251,626
39.22617323374209,123,250,627
39.29594082244284,123,249,628
39.350080072328936,123,248,629
39.37565411132424,123,247,630
39.38834144045228,123,246,631
39.39277519763091,122,247,631
39.39726242882865,121,248,631
39.400897074856324,120,249,631
39.419466134743374,120,248,632
39.426416692008985,120,247,633
39.42847669502765,120,246,634
39.46621849934582,120,245,635
39.46681833692586,120,244,636
39.49213721734646,120,243,637
39.50888233368943,119,244,637
39.57063932909078,119,243,638
39.573252398316164,119,242,639
39.58974818287796,118,243,639
39.60726465634402,117,244,639
39.636258714420016,117,243,640
39.68268003437171,116,244,640
39.71184635454972,116,243,641
39.71243252746368,116,242,642
39.742581571674684,115,243,642
39.765863407543215,114,244,642
39.7767134328631,114,243,643
39.813841343193715,113,244,643
39.95380982148321,112,245,643
39.9550550696234,112,244,644
40.09492715149462,112,243,645
40.137666945599534,112,242,646
40.147992563053464,112,241,647
40.17112989736806,112,240,648
40.28741707413865,112,239,649
40.2995840011452,112,238,650
40.31481189748662,112,237,651
40.349942198619104,111,238,651
40.350241404151355,111,237,652
40.40585024000643,111,236,653
40.43836014350942,111,235,654
40.482121502593664,111,234,655
40.5170318161578,111,233,656
40.52114127753911,111,232,657
40.596436247448295,110,233,657
40.59714379950575,110,232,658
40.63866466267954,110,231,659
40.64700725332643,110,230,660
40.65304290513748,109,231,660
40.6723533331094,109,230,661
40.76761667450314,109,229,662
40.87435979326618,109,228,663
40.883609619853786,109,227,664
40.887585668001535,109,226,665
40.98628273166191,109,225,666
41.024484043713876,108,226,666
41.08671974709138,108,225,667
41.09795970062979,108,224,668
41.13695420117753,108,223,669
41.14475528251474,108,222,670
41.156482632958635,108,221,671
41.161324955572866,108,220,672
41.2320582277492,108,219,673
41.241079402432774,107,220,673
41.2640898323716,107,219,674
41.29944211616331,107,218,675
41.33059983403061,106,219,675
41.362772570938866,106,218,676
41.368633393548755,105,219,676
41.38099107951058,105,218,677
41.553774946901626,104,219,677
41.56417339007737,104,218,678
41.57986389214536,104,217,679
41.633729375973495,104,216,680
41.654274049965444,104,215,681
41.74578542919476,103,216,681
41.74822900280441,102,217,681
41.76494300745288,102,216,682
41.78172720920538,102,215,683
41.78746734536978,101,216,683
41.8462880171251,101,215,684
41.859356624502766,100,216,684
41.873384436712456,100,215,685
41.8813565275145,100,214,686
41.97779799347756,100,213,687
42.0709290037753,100,212,688
42.072709453103904,100,211,689
42.09453480765261,99,212,689
42.136039287239115,99,211,690
42.179128774465454,98,212,690
42.183853701739174,97,213,690
42.22600222521089,96,214,690
42.28308406709025,96,213,691
42.38114784070649,96,212,692
42.38459858644562,96,211,693
42.43134720024628,96,210,694
42.435585791344366,96,209,695
42.45725550879658,96,208,696
42.5192522289166,96,207,697
42.53808249440332,96,206,698
42.5616376500791,96,205,699
42.58239175259939,96,204,700
42.62812404273862,96,203,701
42.71118469803647,96,202,702
42.78852898747044,95,203,702
42.793201166713345,94,204,702
42.79719946620345,94,203,703
42.80065285869613,94,202,704
42.83788313950126,94,201,705
42.843032263179296,93,202,705
42.85196186269003,93,201,706
42.885727519064645,93,200,707
42.903386175387375,93,199,708
42.90774026937507,93,198,709
42.91383705633942,93,197,710
42.92178364115766,92,198,710
42.977170443829394,92,197,711
42.99023177755927,91,198,711
43.053980894993664,91,197,712
43.063256978092525,91,196,713
43.10473005747433,91,195,714
43.28944006970461,91,194,715
43.3143975060524,91,193,716
43.39939211888842,91,192,717
43.42412883080011,91,191,718
43.4361894252912,91,190,719
43.43813302283977,91,189,720
43.48823295209957,91,188,721
43.533286141762964,91,187,722
43.58309347555624,91,186,723
43.60191130009276,91,185,724
43.602829785676406,91,184,725
43.65635344337867,91,183,726
43.724673658647305,90,184,726
43.734266565013414,89,185,726
43.743128310665824,88,186,726
43.74951120279253,88,185,727
43.8261129413592,88,184,728
43.848973782414866,88,183,729
43.85371002828971,88,182,730
43.869587953195506,88,181,731
43.906126798074546,87,182,731
43.91757028643433,87,181,732
43.92917410107716,87,180,733
43.979148282925436,87,179,734
44.02971820716877,87,178,735
44.03036763396318,87,177,736
44.12020633499497,86,178,736
44.17843746037314,86,177,737
44.20163837690774,86,176,738
44.214116543937216,86,175,739
44.310974378988156,86,174,740
44.318501679002395,85,175,740
44.32782347218262,85,174,741
44.352926874100774,85,173,742
44.39809215395261,84,174,742
44.405534846078325,84,173,743
44.436175148119325,84,172,744
44.584401723955786,83,173,744
44.60941950782082,83,172,745
44.666644473687505,83,171,746
44.77662632722667,83,170,747
44.807904293044274,83,169,748
44.815642042733614,83,168,749
44.980909515762626,83,167,750
45.005256777551615,83,166,751
45.01843652983559,82,167,751
45.02123474914714,82,166,752
45.064930849181025,82,165,753
45.068673037269875,82,164,754
45.07370518338302,82,163,755
45.085501420372616,82,162,756
45.08954000215773,82,161,757
45.16466055300519,82,160,758
45.25167284101513,82,159,759
45.290292164193474,82,158,760
45.34781601706372,82,157,761
45.42219892371339,82,156,762
45.42766455109946,82,155,763
45.484789679873266,82,154,764
45.81289492970661,81,155,764
45.849811218304,81,154,765
45.87320872022283,81,153,766
45.93994297154877,81,152,767
46.076096419154574,81,151,768
46.135842870153986,81,150,769
46.14294370208884,81,149,770
46.147297186699475,81,148,771
46.1544914493147,81,147,772
46.17011217303516,81,146,773
46.3657452894957,80,147,773
46.39910824506576,80,146,774
46.6401811581611,79,147,774
46.704971624258,79,146,775
46.763384076245956,79,145,776
46.76640569427791,79,144,777
46.78669742536345,79,143,778
46.8822020069505,79,142,779
46.92109602468748,79,141,780
46.97154823841869,78,142,780
47.020265581527575,78,141,781
47.02988880159321,78,140,782
47.08094060532259,78,139,783
47.15544979344803,78,138,784
47.16779140588956,78,137,785
47.21719718177927,78,136,786
47.234990232700916,78,135,787
47.251051009143914,78,134,788
47.326432953001515,77,135,788
47.32968248278217,77,134,789
47.395834958545585,76,135,789
47.41657807989431,76,134,790
47.490582707646475,76,133,791
47.54535823361445,76,132,792
47.55400230303607,76,131,793
47.5890986171342,75,132,793
47.71222422208999,75,131,794
47.734340619582156,75,130,795
47.734399554229725,74,131,795
47.785493073590494,73,132,795
47.795136086775585,73,131,796
47.821263402360174,73,130,797
47.8601690999471,73,129,798
47.88343017842706,73,128,799
47.98379531032013,73,127,800
48.03195194503748,73,126,801
48.054422542013675,73,125,802
48.2171066761722,73,124,803
48.22188781919852,73,123,804
48.3007904103487,73,122,805
48.35967704415391,73,121,806
48.38527257041355,73,120,807
48.39084794490284,73,119,808
48.402741559507916,73,118,809
48.408969750605124,73,117,810
48.412015076761456,73,116,811
48.431843226841984,73,115,812
48.54744396050069,73,114,813
48.60035121127604,72,115,813
48.60999600267304,72,114,814
48.701156993397426,72,113,815
48.72879293599643,72,112,816
48.732491796426466,72,111,817
48.74964410316737,72,110,818
48.80732679678063,71,111,818
48.82559210789956,71,110,819
48.8621842576055,71,109,820
48.87130143605101,71,108,821
48.912005976361456,71,107,822
48.916179969551855,70,108,822
48.93799202315651,70,107,823
49.018710544791816,70,106,824
49.062412351820186,70,105,825
49.10569087543972,70,104,826
49.146230424572714,70,103,827
49.15141714451866,70,102,828
49.23262145563556,70,101,829
49.235224916363954,70,100,830
49.3104471227508,70,99,831
49.360374402117564,70,98,832
49.45140322995688,70,97,833
49.53512529123877,70,96,834
49.54986976020122,69,97,834
49.62945199069715,69,96,835
49.683652499118764,69,95,836
49.994046494110975,69,94,837
50.208331394690966,69,93,838
50.215747968297165,68,94,838
50.276654876480414,68,93,839
50.31770653495171,68,92,840
50.34039750159833,68,91,841
50.69230782673483,68,90,842
50.81678100912946,68,89,843
50.913152395867776,67,90,843
50.9381723340958,67,89,844
51.141302150400165,66,90,844
51.26804012260777,66,89,845
51.47303761649373,66,88,846
51.47519349787822,65,89,846
51.62002854214396,65,88,847
51.636348652350385,65,87,848
51.73120683312055,65,86,849
51.85682712993546,64,87,849
51.96749443287619,64,86,850
51.969402675383954,64,85,851
51.96952289813105,64,84,852
51.98491941820747,64,83,853
52.03418179817837,64,82,854
52.37304701982632,64,81,855
52.377359658682074,64,80,856
52.432693302553595,64,79,857
52.63973154218393,64,78,858
52.723148657920454,64,77,859
52.775460552852245,63,78,859
52.859489382566764,63,77,860
53.196207172001145,63,76,861
53.29792540882516,63,75,862
53.7275974472469,63,74,863
53.78895513745987,63,73,864
53.93247731166353,63,72,865
53.98425623027198,62,73,865
54.03206559049925,62,72,866
54.043545602453435,62,71,867
54.11119926578523,62,70,868
54.236932346501554,61,71,868
54.268373832026214,61,70,869
54.31097261018879,61,69,870
54.373577278414544,61,68,871
54.39636707693863,60,69,871
54.50709344954615,60,68,872
54.53329647126522,60,67,873
54.73895405763769,59,68,873
54.787393983556704,58,69,873
54.79537568153969,58,68,874
54.83967123520837,58,67,875
54.84945851428539,58,66,876
54.998536215665,58,65,877
55.00083854082314,58,64,878
55.126599240717894,58,63,879
55.22825848614249,57,64,879
55.47033861376276,57,63,880
55.68875142134933,57,62,881
55.9783045404063,57,61,882
56.35535555350001,57,60,883
56.451107350798,57,59,884
56.58491586393983,57,58,885
56.83746259427384,57,57,886
56.93880916603261,57,56,887
57.137182676822185,57,55,888
57.356382905881134,57,54,889
57.445679513895655,57,53,890
57.490229350702165,57,52,891
57.599910537965975,57,51,892
57.74386026540493,57,50,893
57.954961032966885,57,49,894
57.989872116186234,57,48,895
58.140686085296856,57,47,896
58.166560743304665,57,46,897
58.30832748318386,57,45,898
58.445928287434285,57,44,899
58.46882066972721,57,43,900
58.497651220319,57,42,901
58.871116475939154,57,41,902
58.922754041988576,57,40,903
58.92379706884377,57,39,904
59.04050934964295,57,38,905
59.25765478966762,57,37,906
59.38349515824668,57,36,907
59.40480814043216,56,37,907
59.86104918928707,56,36,908
59.89346969545141,56,35,909
60.70601583109571,56,34,910
60.77673244357078,56,33,911
60.95896720379129,56,32,912
61.384388600313294,56,31,913
61.876168242381766,56,30,914
62.27289411526128,55,31,914
62.706843324931974,55,30,915
62.71941892671468,55,29,916
62.83010113657458,55,28,917
62.95510132951845,55,27,918
64.32933918014243,55,26,919
64.71263000024288,54,27,919
64.74481310894737,54,26,920
64.85459831835774,53,27,920
65.20523880803644,52,28,920
65.38061324158771,52,27,921
65.55502979558703,52,26,922
66.06318571635181,51,27,922
66.3692529309391,51,26,923
66.3825547632819,51,25,924
66.40710675286407,51,24,925
66.61699249275047,51,23,926
66.66475028919118,51,22,927
66.70860054290299,51,21,928
66.79469871499913,51,20,929
67.41288430290952,51,19,930
67.48046801203722,51,18,931
67.66593060986712,51,17,932
69.36886721539591,51,16,933
69.92439680657735,50,17,933
70.56754073116727,50,16,934
70.57297404837257,50,15,935
70.97901289219162,50,14,936
71.02835239328512,50,13,937
71.53118594318292,50,12,938
71.8988891247277,50,11,939
72.06032303821965,49,12,939
73.4601466787485,49,11,940
73.60541376477683,49,10,941
75.60281184975273,49,9,942
76.297608548057,49,8,943
77.2307052018364,49,7,944
77.96811673427302,49,6,945
78.1003660234291,49,5,946
79.09051957007819,48,6,946
79.92273586757062,48,5,947
84.47736061266464,48,4,948
87.79677112637637,48,3,949
90.59399642097551,48,2,950
92.59766515647112,48,1,951
95.25943697732126,48,0,952
